"Sample ID","Wavelength (nm)","Absorbance","NPOC","Standardized Absorbance (L mg-1 cm-1)"
"GB2",716,0.0296666666666667,234.02333,0.000126767987903884
"GB2",717,0.03,234.02333,0.000128192347318534
"GB2",718,0.0293333333333333,234.02333,0.000125343628489234
"GB2",719,0.03,234.02333,0.000128192347318534
"GB2",720,0.0306666666666667,234.02333,0.000131041066147835
"GB2",721,0.0303333333333333,234.02333,0.000129616706733185
"GB2",722,0.0316666666666667,234.02333,0.000135314144391786
"GB2",723,0.0306666666666667,234.02333,0.000131041066147835
"GB2",724,0.0306666666666667,234.02333,0.000131041066147835
"GB2",725,0.0306666666666667,234.02333,0.000131041066147835
"GB2",726,0.0313333333333333,234.02333,0.000133889784977136
"GB2",727,0.0323333333333333,234.02333,0.000138162863221087
"GB2",728,0.0323333333333333,234.02333,0.000138162863221087
"GB2",729,0.033,234.02333,0.000141011582050388
"GB2",730,0.033,234.02333,0.000141011582050388
"GB2",731,0.0326666666666667,234.02333,0.000139587222635737
"GB2",732,0.0323333333333333,234.02333,0.000138162863221087
"GB2",733,0.032,234.02333,0.000136738503806437
"GB2",734,0.0326666666666667,234.02333,0.000139587222635737
"GB2",735,0.0336666666666667,234.02333,0.000143860300879689
"GB2",736,0.0333333333333333,234.02333,0.000142435941465038
"GB2",737,0.033,234.02333,0.000141011582050388
"GB2",738,0.0333333333333333,234.02333,0.000142435941465038
"GB2",739,0.0346666666666667,234.02333,0.00014813337912364
"GB2",740,0.0343333333333333,234.02333,0.000146709019708989
"GB2",741,0.0336666666666667,234.02333,0.000143860300879689
"GB2",742,0.034,234.02333,0.000145284660294339
"GB2",743,0.0343333333333333,234.02333,0.000146709019708989
"GB2",744,0.0356666666666667,234.02333,0.000152406457367591
"GB2",745,0.0356666666666667,234.02333,0.000152406457367591
"GB2",746,0.0346666666666667,234.02333,0.00014813337912364
"GB2",747,0.035,234.02333,0.00014955773853829
"GB2",748,0.0346666666666667,234.02333,0.00014813337912364
"GB2",749,0.0356666666666667,234.02333,0.000152406457367591
"GB2",750,0.0343333333333333,234.02333,0.000146709019708989
"GB2",751,0.0343333333333333,234.02333,0.000146709019708989
"GB2",752,0.0343333333333333,234.02333,0.000146709019708989
"GB2",753,0.0356666666666667,234.02333,0.000152406457367591
"GB2",754,0.0353333333333333,234.02333,0.000150982097952941
"GB2",755,0.0353333333333333,234.02333,0.000150982097952941
"GB2",756,0.0343333333333333,234.02333,0.000146709019708989
"GB2",757,0.0346666666666667,234.02333,0.00014813337912364
"GB2",758,0.035,234.02333,0.00014955773853829
"GB2",759,0.035,234.02333,0.00014955773853829
"GB2",760,0.0346666666666667,234.02333,0.00014813337912364
"GB2",761,0.034,234.02333,0.000145284660294339
"GB2",762,0.0346666666666667,234.02333,0.00014813337912364
"GB2",763,0.0343333333333333,234.02333,0.000146709019708989
"GB2",764,0.0343333333333333,234.02333,0.000146709019708989
"GB2",765,0.0336666666666667,234.02333,0.000143860300879689
"GB2",766,0.0346666666666667,234.02333,0.00014813337912364
"GB2",767,0.0353333333333333,234.02333,0.000150982097952941
"GB2",768,0.035,234.02333,0.00014955773853829
"GB2",769,0.0343333333333333,234.02333,0.000146709019708989
"GB2",770,0.0343333333333333,234.02333,0.000146709019708989
"GB2",771,0.0346666666666667,234.02333,0.00014813337912364
"GB2",772,0.033,234.02333,0.000141011582050388
"GB2",773,0.034,234.02333,0.000145284660294339
"GB2",774,0.0346666666666667,234.02333,0.00014813337912364
"GB2",775,0.035,234.02333,0.00014955773853829
"GB2",776,0.0343333333333333,234.02333,0.000146709019708989
"GB2",777,0.0346666666666667,234.02333,0.00014813337912364
"GB2",778,0.034,234.02333,0.000145284660294339
"GB2",779,0.034,234.02333,0.000145284660294339
"GB2",780,0.035,234.02333,0.00014955773853829
"GB2",781,0.034,234.02333,0.000145284660294339
"GB2",782,0.0343333333333333,234.02333,0.000146709019708989
"GB2",783,0.0343333333333333,234.02333,0.000146709019708989
"GB2",784,0.0346666666666667,234.02333,0.00014813337912364
"GB2",785,0.034,234.02333,0.000145284660294339
"GB2",786,0.0336666666666667,234.02333,0.000143860300879689
"GB2",787,0.0343333333333333,234.02333,0.000146709019708989
"GB2",788,0.033,234.02333,0.000141011582050388
"GB2",789,0.033,234.02333,0.000141011582050388
"GB2",790,0.0333333333333333,234.02333,0.000142435941465038
"GB2",791,0.034,234.02333,0.000145284660294339
"GB2",792,0.0336666666666667,234.02333,0.000143860300879689
"GB2",793,0.034,234.02333,0.000145284660294339
"GB2",794,0.0336666666666667,234.02333,0.000143860300879689
"GB2",795,0.0333333333333333,234.02333,0.000142435941465038
"GB2",796,0.0326666666666667,234.02333,0.000139587222635737
"GB2",797,0.0316666666666667,234.02333,0.000135314144391786
"GB2",798,0.033,234.02333,0.000141011582050388
"GB2",799,0.0326666666666667,234.02333,0.000139587222635737
"GB2",800,0.0336666666666667,234.02333,0.000143860300879689
"GB3",220,0.768,212.10333,0.0036208766736477
"GB3",221,0.601666666666667,212.10333,0.00283666770656862
"GB3",222,0.634333333333333,212.10333,0.00299068069008315
"GB3",223,0.703666666666667,212.10333,0.00331756538978745
"GB3",224,0.693,212.10333,0.00326727543598679
"GB3",225,0.626666666666667,212.10333,0.00295453478578892
"GB3",226,0.594,212.10333,0.00280052180227439
"GB3",227,0.598333333333333,212.10333,0.00282095209600591
"GB3",228,0.575,212.10333,0.00271094282206696
"GB3",229,0.559666666666667,212.10333,0.00263865101347851
"GB3",230,0.555,212.10333,0.00261664915869072
"GB3",231,0.546,212.10333,0.00257421701017141
"GB3",232,0.542333333333333,212.10333,0.00255692983855243
"GB3",233,0.530333333333333,212.10333,0.00250035364052669
"GB3",234,0.519,212.10333,0.00244692056461348
"GB3",235,0.502333333333333,212.10333,0.00236834251179995
"GB3",236,0.494333333333333,212.10333,0.00233062504644945
"GB3",237,0.486666666666667,212.10333,0.00229447914215522
"GB3",238,0.478,212.10333,0.00225361855469219
"GB3",239,0.471333333333333,212.10333,0.00222218733356677
"GB3",240,0.461333333333333,212.10333,0.00217504050187865
"GB3",241,0.449666666666667,212.10333,0.00212003586490918
"GB3",242,0.444,212.10333,0.00209331932695258
"GB3",243,0.440333333333333,212.10333,0.0020760321553336
"GB3",244,0.437333333333333,212.10333,0.00206188810582716
"GB3",245,0.433,212.10333,0.00204145781209564
"GB3",246,0.427,212.10333,0.00201316971308277
"GB3",247,0.420333333333333,212.10333,0.00198173849195736
"GB3",248,0.418,212.10333,0.00197073756456346
"GB3",249,0.416333333333333,212.10333,0.00196287975928211
"GB3",250,0.413666666666667,212.10333,0.00195030727083194
"GB3",251,0.409666666666667,212.10333,0.00193144853815669
"GB3",252,0.405666666666667,212.10333,0.00191258980548144
"GB3",253,0.404,212.10333,0.00190473200020009
"GB3",254,0.401333333333333,212.10333,0.00189215951174993
"GB3",255,0.399333333333333,212.10333,0.0018827301454123
"GB3",256,0.394666666666667,212.10333,0.00186072829062451
"GB3",257,0.390333333333333,212.10333,0.00184029799689299
"GB3",258,0.384666666666667,212.10333,0.00181358145893639
"GB3",259,0.382333333333333,212.10333,0.0018025805315425
"GB3",260,0.379333333333333,212.10333,0.00178843648203606
"GB3",261,0.378,212.10333,0.00178215023781098
"GB3",262,0.375666666666667,212.10333,0.00177114931041708
"GB3",263,0.373,212.10333,0.00175857682196692
"GB3",264,0.370666666666667,212.10333,0.00174757589457302
"GB3",265,0.366,212.10333,0.00172557403978523
"GB3",266,0.361666666666667,212.10333,0.00170514374605371
"GB3",267,0.356333333333333,212.10333,0.00167999876915338
"GB3",268,0.351666666666667,212.10333,0.00165799691436559
"GB3",269,0.348666666666667,212.10333,0.00164385286485915
"GB3",270,0.344333333333333,212.10333,0.00162342257112764
"GB3",271,0.338333333333333,212.10333,0.00159513447211476
"GB3",272,0.332666666666667,212.10333,0.00156841793415816
"GB3",273,0.329333333333333,212.10333,0.00155270232359545
"GB3",274,0.325333333333333,212.10333,0.00153384359092021
"GB3",275,0.32,212.10333,0.00150869861401987
"GB3",276,0.318,212.10333,0.00149926924768225
"GB3",277,0.313,212.10333,0.00147569583183819
"GB3",278,0.308,212.10333,0.00145212241599413
"GB3",279,0.303333333333333,212.10333,0.00143012056120634
"GB3",280,0.298666666666667,212.10333,0.00140811870641855
"GB3",281,0.292666666666667,212.10333,0.00137983060740568
"GB3",282,0.288333333333333,212.10333,0.00135940031367416
"GB3",283,0.285,212.10333,0.00134368470311145
"GB3",284,0.281666666666667,212.10333,0.00132796909254874
"GB3",285,0.276666666666667,212.10333,0.00130439567670468
"GB3",286,0.273333333333333,212.10333,0.00128868006614198
"GB3",287,0.269333333333333,212.10333,0.00126982133346673
"GB3",288,0.265333333333333,212.10333,0.00125096260079148
"GB3",289,0.262333333333333,212.10333,0.00123681855128504
"GB3",290,0.257666666666667,212.10333,0.00121481669649725
"GB3",291,0.255,212.10333,0.00120224420804709
"GB3",292,0.251666666666667,212.10333,0.00118652859748438
"GB3",293,0.248,212.10333,0.0011692414258654
"GB3",294,0.245,212.10333,0.00115509737635897
"GB3",295,0.241666666666667,212.10333,0.00113938176579626
"GB3",296,0.240666666666667,212.10333,0.00113466708262745
"GB3",297,0.237,212.10333,0.00111737991100847
"GB3",298,0.234666666666667,212.10333,0.00110637898361457
"GB3",299,0.232,212.10333,0.00109380649516441
"GB3",300,0.229666666666667,212.10333,0.00108280556777051
"GB3",301,0.227333333333333,212.10333,0.00107180464037662
"GB3",302,0.224333333333333,212.10333,0.00105766059087018
"GB3",303,0.221,212.10333,0.00104194498030748
"GB3",304,0.219,212.10333,0.00103251561396985
"GB3",305,0.216,212.10333,0.00101837156446342
"GB3",306,0.214,212.10333,0.00100894219812579
"GB3",307,0.212,212.10333,0.000999512831788167
"GB3",308,0.208666666666667,212.10333,0.00098379722122546
"GB3",309,0.206333333333333,212.10333,0.000972796293831565
"GB3",310,0.204,212.10333,0.00096179536643767
"GB3",311,0.202666666666667,212.10333,0.000955509122212587
"GB3",312,0.200666666666667,212.10333,0.000946079755874963
"GB3",313,0.197,212.10333,0.000928792584255985
"GB3",314,0.194666666666667,212.10333,0.00091779165686209
"GB3",315,0.192333333333333,212.10333,0.000906790729468195
"GB3",316,0.19,212.10333,0.0008957898020743
"GB3",317,0.189333333333333,212.10333,0.000892646679961759
"GB3",318,0.187333333333333,212.10333,0.000883217313624135
"GB3",319,0.185,212.10333,0.00087221638623024
"GB3",320,0.183,212.10333,0.000862787019892616
"GB3",321,0.181666666666667,212.10333,0.000856500775667533
"GB3",322,0.178,212.10333,0.000839213604048555
"GB3",323,0.177333333333333,212.10333,0.000836070481936014
"GB3",324,0.174,212.10333,0.000820354871373307
"GB3",325,0.171333333333333,212.10333,0.000807782382923141
"GB3",326,0.169666666666667,212.10333,0.000799924577641787
"GB3",327,0.167666666666667,212.10333,0.000790495211304163
"GB3",328,0.168,212.10333,0.000792066772360434
"GB3",329,0.164333333333333,212.10333,0.000774779600741456
"GB3",330,0.163,212.10333,0.000768493356516373
"GB3",331,0.161,212.10333,0.000759063990178749
"GB3",332,0.159666666666667,212.10333,0.000752777745953666
"GB3",333,0.157333333333333,212.10333,0.000741776818559771
"GB3",334,0.155333333333333,212.10333,0.000732347452222147
"GB3",335,0.153333333333333,212.10333,0.000722918085884523
"GB3",336,0.149666666666667,212.10333,0.000705630914265545
"GB3",337,0.149333333333333,212.10333,0.000704059353209275
"GB3",338,0.148,212.10333,0.000697773108984192
"GB3",339,0.148,212.10333,0.000697773108984192
"GB3",340,0.145,212.10333,0.000683629059477756
"GB3",341,0.143,212.10333,0.000674199693140131
"GB3",342,0.14,212.10333,0.000660055643633695
"GB3",343,0.137333333333333,212.10333,0.000647483155183529
"GB3",344,0.135,212.10333,0.000636482227789634
"GB3",345,0.134,212.10333,0.000631767544620822
"GB3",346,0.133,212.10333,0.00062705286145201
"GB3",347,0.132,212.10333,0.000622338178283198
"GB3",348,0.129333333333333,212.10333,0.000609765689833032
"GB3",349,0.126333333333333,212.10333,0.000595621640326596
"GB3",350,0.126333333333333,212.10333,0.000595621640326596
"GB3",351,0.124,212.10333,0.000584620712932701
"GB3",352,0.122666666666667,212.10333,0.000578334468707618
"GB3",353,0.121333333333333,212.10333,0.000572048224482536
"GB3",354,0.12,212.10333,0.000565761980257453
"GB3",355,0.117,212.10333,0.000551617930751017
"GB3",356,0.117333333333333,212.10333,0.000553189491807287
"GB3",357,0.116333333333333,212.10333,0.000548474808638475
"GB3",358,0.114333333333333,212.10333,0.000539045442300851
"GB3",359,0.113333333333333,212.10333,0.000534330759132039
"GB3",360,0.112,212.10333,0.000528044514906956
"GB3",361,0.11,212.10333,0.000518615148569332
"GB3",362,0.108666666666667,212.10333,0.000512328904344249
"GB3",363,0.108,212.10333,0.000509185782231708
"GB3",364,0.107333333333333,212.10333,0.000506042660119166
"GB3",365,0.106,212.10333,0.000499756415894083
"GB3",366,0.104333333333333,212.10333,0.00049189861061273
"GB3",367,0.102333333333333,212.10333,0.000482469244275106
"GB3",368,0.102333333333333,212.10333,0.000482469244275106
"GB3",369,0.1,212.10333,0.000471468316881211
"GB3",370,0.099,212.10333,0.000466753633712399
"GB3",371,0.0976666666666667,212.10333,0.000460467389487316
"GB3",372,0.0976666666666667,212.10333,0.000460467389487316
"GB3",373,0.095,212.10333,0.00044789490103715
"GB3",374,0.0933333333333333,212.10333,0.000440037095755797
"GB3",375,0.094,212.10333,0.000443180217868338
"GB3",376,0.0936666666666667,212.10333,0.000441608656812067
"GB3",377,0.0913333333333333,212.10333,0.000430607729418172
"GB3",378,0.089,212.10333,0.000419606802024277
"GB3",379,0.089,212.10333,0.000419606802024277
"GB3",380,0.0893333333333333,212.10333,0.000421178363080548
"GB3",381,0.0883333333333333,212.10333,0.000416463679911736
"GB3",382,0.086,212.10333,0.000405462752517841
"GB3",383,0.085,212.10333,0.000400748069349029
"GB3",384,0.0843333333333333,212.10333,0.000397604947236488
"GB3",385,0.0836666666666667,212.10333,0.000394461825123946
"GB3",386,0.0823333333333333,212.10333,0.000388175580898863
"GB3",387,0.0813333333333333,212.10333,0.000383460897730051
"GB3",388,0.0803333333333333,212.10333,0.000378746214561239
"GB3",389,0.08,212.10333,0.000377174653504969
"GB3",390,0.0793333333333333,212.10333,0.000374031531392427
"GB3",391,0.0773333333333333,212.10333,0.000364602165054803
"GB3",392,0.0763333333333333,212.10333,0.000359887481885991
"GB3",393,0.0756666666666667,212.10333,0.000356744359773449
"GB3",394,0.0756666666666667,212.10333,0.000356744359773449
"GB3",395,0.0753333333333333,212.10333,0.000355172798717179
"GB3",396,0.074,212.10333,0.000348886554492096
"GB3",397,0.074,212.10333,0.000348886554492096
"GB3",398,0.073,212.10333,0.000344171871323284
"GB3",399,0.0713333333333333,212.10333,0.00033631406604193
"GB3",400,0.071,212.10333,0.00033474250498566
"GB3",401,0.0706666666666667,212.10333,0.000333170943929389
"GB3",402,0.0696666666666667,212.10333,0.000328456260760577
"GB3",403,0.0706666666666667,212.10333,0.000333170943929389
"GB3",404,0.0696666666666667,212.10333,0.000328456260760577
"GB3",405,0.0686666666666667,212.10333,0.000323741577591765
"GB3",406,0.0673333333333333,212.10333,0.000317455333366682
"GB3",407,0.0673333333333333,212.10333,0.000317455333366682
"GB3",408,0.0663333333333333,212.10333,0.00031274065019787
"GB3",409,0.0653333333333333,212.10333,0.000308025967029058
"GB3",410,0.0653333333333333,212.10333,0.000308025967029058
"GB3",411,0.065,212.10333,0.000306454405972787
"GB3",412,0.0636666666666667,212.10333,0.000300168161747704
"GB3",413,0.0633333333333333,212.10333,0.000298596600691433
"GB3",414,0.0633333333333333,212.10333,0.000298596600691433
"GB3",415,0.0636666666666667,212.10333,0.000300168161747704
"GB3",416,0.063,212.10333,0.000297025039635163
"GB3",417,0.062,212.10333,0.000292310356466351
"GB3",418,0.06,212.10333,0.000282880990128726
"GB3",419,0.0596666666666667,212.10333,0.000281309429072456
"GB3",420,0.06,212.10333,0.000282880990128726
"GB3",421,0.0596666666666667,212.10333,0.000281309429072456
"GB3",422,0.0586666666666667,212.10333,0.000276594745903644
"GB3",423,0.0583333333333333,212.10333,0.000275023184847373
"GB3",424,0.057,212.10333,0.00026873694062229
"GB3",425,0.0576666666666667,212.10333,0.000271880062734831
"GB3",426,0.057,212.10333,0.00026873694062229
"GB3",427,0.0563333333333333,212.10333,0.000265593818509749
"GB3",428,0.0556666666666667,212.10333,0.000262450696397207
"GB3",429,0.0556666666666667,212.10333,0.000262450696397207
"GB3",430,0.0556666666666667,212.10333,0.000262450696397207
"GB3",431,0.0553333333333333,212.10333,0.000260879135340937
"GB3",432,0.055,212.10333,0.000259307574284666
"GB3",433,0.054,212.10333,0.000254592891115854
"GB3",434,0.0553333333333333,212.10333,0.000260879135340937
"GB3",435,0.0536666666666667,212.10333,0.000253021330059583
"GB3",436,0.0533333333333333,212.10333,0.000251449769003312
"GB3",437,0.053,212.10333,0.000249878207947042
"GB3",438,0.053,212.10333,0.000249878207947042
"GB3",439,0.0523333333333333,212.10333,0.0002467350858345
"GB3",440,0.052,212.10333,0.00024516352477823
"GB3",441,0.0513333333333333,212.10333,0.000242020402665688
"GB3",442,0.0513333333333333,212.10333,0.000242020402665688
"GB3",443,0.0503333333333333,212.10333,0.000237305719496876
"GB3",444,0.0506666666666667,212.10333,0.000238877280553147
"GB3",445,0.05,212.10333,0.000235734158440605
"GB3",446,0.049,212.10333,0.000231019475271793
"GB3",447,0.0496666666666667,212.10333,0.000234162597384335
"GB3",448,0.0493333333333333,212.10333,0.000232591036328064
"GB3",449,0.049,212.10333,0.000231019475271793
"GB3",450,0.0483333333333333,212.10333,0.000227876353159252
"GB3",451,0.0486666666666667,212.10333,0.000229447914215523
"GB3",452,0.0486666666666667,212.10333,0.000229447914215523
"GB3",453,0.0483333333333333,212.10333,0.000227876353159252
"GB3",454,0.0486666666666667,212.10333,0.000229447914215523
"GB3",455,0.048,212.10333,0.000226304792102981
"GB3",456,0.048,212.10333,0.000226304792102981
"GB3",457,0.0466666666666667,212.10333,0.000220018547877898
"GB3",458,0.047,212.10333,0.000221590108934169
"GB3",459,0.0473333333333333,212.10333,0.00022316166999044
"GB3",460,0.0463333333333333,212.10333,0.000218446986821628
"GB3",461,0.0466666666666667,212.10333,0.000220018547877898
"GB3",462,0.0463333333333333,212.10333,0.000218446986821628
"GB3",463,0.0463333333333333,212.10333,0.000218446986821628
"GB3",464,0.0456666666666667,212.10333,0.000215303864709086
"GB3",465,0.0456666666666667,212.10333,0.000215303864709086
"GB3",466,0.0453333333333333,212.10333,0.000213732303652816
"GB3",467,0.045,212.10333,0.000212160742596545
"GB3",468,0.046,212.10333,0.000216875425765357
"GB3",469,0.0456666666666667,212.10333,0.000215303864709086
"GB3",470,0.045,212.10333,0.000212160742596545
"GB3",471,0.0446666666666667,212.10333,0.000210589181540274
"GB3",472,0.045,212.10333,0.000212160742596545
"GB3",473,0.0446666666666667,212.10333,0.000210589181540274
"GB3",474,0.0443333333333333,212.10333,0.000209017620484003
"GB3",475,0.044,212.10333,0.000207446059427733
"GB3",476,0.0436666666666667,212.10333,0.000205874498371462
"GB3",477,0.0433333333333333,212.10333,0.000204302937315191
"GB3",478,0.0436666666666667,212.10333,0.000205874498371462
"GB3",479,0.0426666666666667,212.10333,0.00020115981520265
"GB3",480,0.0426666666666667,212.10333,0.00020115981520265
"GB3",481,0.0426666666666667,212.10333,0.00020115981520265
"GB3",482,0.0423333333333333,212.10333,0.000199588254146379
"GB3",483,0.0413333333333333,212.10333,0.000194873570977567
"GB3",484,0.0416666666666667,212.10333,0.000196445132033838
"GB3",485,0.0406666666666667,212.10333,0.000191730448865026
"GB3",486,0.0406666666666667,212.10333,0.000191730448865026
"GB3",487,0.041,212.10333,0.000193302009921296
"GB3",488,0.0413333333333333,212.10333,0.000194873570977567
"GB3",489,0.0406666666666667,212.10333,0.000191730448865026
"GB3",490,0.04,212.10333,0.000188587326752484
"GB3",491,0.0403333333333333,212.10333,0.000190158887808755
"GB3",492,0.041,212.10333,0.000193302009921296
"GB3",493,0.0406666666666667,212.10333,0.000191730448865026
"GB3",494,0.0406666666666667,212.10333,0.000191730448865026
"GB3",495,0.0403333333333333,212.10333,0.000190158887808755
"GB3",496,0.0403333333333333,212.10333,0.000190158887808755
"GB3",497,0.0406666666666667,212.10333,0.000191730448865026
"GB3",498,0.0403333333333333,212.10333,0.000190158887808755
"GB3",499,0.0406666666666667,212.10333,0.000191730448865026
"GB3",500,0.0406666666666667,212.10333,0.000191730448865026
"GB3",501,0.04,212.10333,0.000188587326752484
"GB3",502,0.0393333333333333,212.10333,0.000185444204639943
"GB3",503,0.04,212.10333,0.000188587326752484
"GB3",504,0.0396666666666667,212.10333,0.000187015765696214
"GB3",505,0.04,212.10333,0.000188587326752484
"GB3",506,0.04,212.10333,0.000188587326752484
"GB3",507,0.0393333333333333,212.10333,0.000185444204639943
"GB3",508,0.039,212.10333,0.000183872643583672
"GB3",509,0.039,212.10333,0.000183872643583672
"GB3",510,0.039,212.10333,0.000183872643583672
"GB3",511,0.039,212.10333,0.000183872643583672
"GB3",512,0.0386666666666667,212.10333,0.000182301082527401
"GB3",513,0.0383333333333333,212.10333,0.000180729521471131
"GB3",514,0.0383333333333333,212.10333,0.000180729521471131
"GB3",515,0.0383333333333333,212.10333,0.000180729521471131
"GB3",516,0.038,212.10333,0.00017915796041486
"GB3",517,0.037,212.10333,0.000174443277246048
"GB3",518,0.038,212.10333,0.00017915796041486
"GB3",519,0.0373333333333333,212.10333,0.000176014838302319
"GB3",520,0.037,212.10333,0.000174443277246048
"GB3",521,0.037,212.10333,0.000174443277246048
"GB3",522,0.0373333333333333,212.10333,0.000176014838302319
"GB3",523,0.0373333333333333,212.10333,0.000176014838302319
"GB3",524,0.0366666666666667,212.10333,0.000172871716189777
"GB3",525,0.0366666666666667,212.10333,0.000172871716189777
"GB3",526,0.036,212.10333,0.000169728594077236
"GB3",527,0.036,212.10333,0.000169728594077236
"GB3",528,0.036,212.10333,0.000169728594077236
"GB3",529,0.0356666666666667,212.10333,0.000168157033020965
"GB3",530,0.036,212.10333,0.000169728594077236
"GB3",531,0.036,212.10333,0.000169728594077236
"GB3",532,0.0353333333333333,212.10333,0.000166585471964694
"GB3",533,0.0353333333333333,212.10333,0.000166585471964694
"GB3",534,0.036,212.10333,0.000169728594077236
"GB3",535,0.0356666666666667,212.10333,0.000168157033020965
"GB3",536,0.035,212.10333,0.000165013910908424
"GB3",537,0.035,212.10333,0.000165013910908424
"GB3",538,0.0346666666666667,212.10333,0.000163442349852153
"GB3",539,0.0346666666666667,212.10333,0.000163442349852153
"GB3",540,0.0346666666666667,212.10333,0.000163442349852153
"GB3",541,0.035,212.10333,0.000165013910908424
"GB3",542,0.035,212.10333,0.000165013910908424
"GB3",543,0.035,212.10333,0.000165013910908424
"GB3",544,0.0346666666666667,212.10333,0.000163442349852153
"GB3",545,0.0346666666666667,212.10333,0.000163442349852153
"GB3",546,0.0343333333333333,212.10333,0.000161870788795882
"GB3",547,0.0336666666666667,212.10333,0.000158727666683341
"GB3",548,0.034,212.10333,0.000160299227739612
"GB3",549,0.0346666666666667,212.10333,0.000163442349852153
"GB3",550,0.035,212.10333,0.000165013910908424
"GB3",551,0.035,212.10333,0.000165013910908424
"GB3",552,0.0346666666666667,212.10333,0.000163442349852153
"GB3",553,0.0346666666666667,212.10333,0.000163442349852153
"GB3",554,0.0346666666666667,212.10333,0.000163442349852153
"GB3",555,0.0346666666666667,212.10333,0.000163442349852153
"GB3",556,0.0343333333333333,212.10333,0.000161870788795882
"GB3",557,0.0336666666666667,212.10333,0.000158727666683341
"GB3",558,0.0343333333333333,212.10333,0.000161870788795882
"GB3",559,0.0346666666666667,212.10333,0.000163442349852153
"GB3",560,0.0346666666666667,212.10333,0.000163442349852153
"GB3",561,0.0336666666666667,212.10333,0.000158727666683341
"GB3",562,0.0336666666666667,212.10333,0.000158727666683341
"GB3",563,0.0336666666666667,212.10333,0.000158727666683341
"GB3",564,0.033,212.10333,0.0001555845445708
"GB3",565,0.0333333333333333,212.10333,0.00015715610562707
"GB3",566,0.033,212.10333,0.0001555845445708
"GB3",567,0.0333333333333333,212.10333,0.00015715610562707
"GB3",568,0.0336666666666667,212.10333,0.000158727666683341
"GB3",569,0.0333333333333333,212.10333,0.00015715610562707
"GB3",570,0.0333333333333333,212.10333,0.00015715610562707
"GB3",571,0.0336666666666667,212.10333,0.000158727666683341
"GB3",572,0.033,212.10333,0.0001555845445708
"GB3",573,0.0333333333333333,212.10333,0.00015715610562707
"GB3",574,0.0326666666666667,212.10333,0.000154012983514529
"GB3",575,0.0326666666666667,212.10333,0.000154012983514529
"GB3",576,0.0336666666666667,212.10333,0.000158727666683341
"GB3",577,0.0326666666666667,212.10333,0.000154012983514529
"GB3",578,0.033,212.10333,0.0001555845445708
"GB3",579,0.033,212.10333,0.0001555845445708
"GB3",580,0.0323333333333333,212.10333,0.000152441422458258
"GB3",581,0.0326666666666667,212.10333,0.000154012983514529
"GB3",582,0.032,212.10333,0.000150869861401987
"GB3",583,0.032,212.10333,0.000150869861401987
"GB3",584,0.0326666666666667,212.10333,0.000154012983514529
"GB3",585,0.0323333333333333,212.10333,0.000152441422458258
"GB3",586,0.032,212.10333,0.000150869861401987
"GB3",587,0.0316666666666667,212.10333,0.000149298300345717
"GB3",588,0.0323333333333333,212.10333,0.000152441422458258
"GB3",589,0.0323333333333333,212.10333,0.000152441422458258
"GB3",590,0.0323333333333333,212.10333,0.000152441422458258
"GB3",591,0.032,212.10333,0.000150869861401987
"GB3",592,0.0323333333333333,212.10333,0.000152441422458258
"GB3",593,0.0316666666666667,212.10333,0.000149298300345717
"GB3",594,0.0313333333333333,212.10333,0.000147726739289446
"GB3",595,0.0316666666666667,212.10333,0.000149298300345717
"GB3",596,0.0316666666666667,212.10333,0.000149298300345717
"GB3",597,0.0323333333333333,212.10333,0.000152441422458258
"GB3",598,0.0313333333333333,212.10333,0.000147726739289446
"GB3",599,0.0316666666666667,212.10333,0.000149298300345717
"GB3",600,0.032,212.10333,0.000150869861401987
"GB3",601,0.032,212.10333,0.000150869861401987
"GB3",602,0.032,212.10333,0.000150869861401987
"GB3",603,0.0313333333333333,212.10333,0.000147726739289446
"GB3",604,0.0313333333333333,212.10333,0.000147726739289446
"GB3",605,0.0316666666666667,212.10333,0.000149298300345717
"GB3",606,0.0316666666666667,212.10333,0.000149298300345717
"GB3",607,0.031,212.10333,0.000146155178233175
"GB3",608,0.031,212.10333,0.000146155178233175
"GB3",609,0.0316666666666667,212.10333,0.000149298300345717
"GB3",610,0.0313333333333333,212.10333,0.000147726739289446
"GB3",611,0.0316666666666667,212.10333,0.000149298300345717
"GB3",612,0.0316666666666667,212.10333,0.000149298300345717
"GB3",613,0.0316666666666667,212.10333,0.000149298300345717
"GB3",614,0.0313333333333333,212.10333,0.000147726739289446
"GB3",615,0.0313333333333333,212.10333,0.000147726739289446
"GB3",616,0.0313333333333333,212.10333,0.000147726739289446
"GB3",617,0.0313333333333333,212.10333,0.000147726739289446
"GB3",618,0.031,212.10333,0.000146155178233175
"GB3",619,0.031,212.10333,0.000146155178233175
"GB3",620,0.031,212.10333,0.000146155178233175
"GB3",621,0.031,212.10333,0.000146155178233175
"GB3",622,0.0306666666666667,212.10333,0.000144583617176905
"GB3",623,0.031,212.10333,0.000146155178233175
"GB3",624,0.0306666666666667,212.10333,0.000144583617176905
"GB3",625,0.0303333333333333,212.10333,0.000143012056120634
"GB3",626,0.0303333333333333,212.10333,0.000143012056120634
"GB3",627,0.03,212.10333,0.000141440495064363
"GB3",628,0.0306666666666667,212.10333,0.000144583617176905
"GB3",629,0.0296666666666667,212.10333,0.000139868934008093
"GB3",630,0.0303333333333333,212.10333,0.000143012056120634
